date,precip_mm,year,month,temp_c,wind_u,wind_v,solar_rad
2032-06-16 00:00:00,14.227543,2032,6,18.087952,-2.4901414,-0.49990058,420.3807
2032-07-16 12:00:00,20.885702,2032,7,17.929962,-4.5809426,-0.86150765,436.118354
2032-08-16 12:00:00,20.259655,2032,8,18.42218,-4.7714243,-0.79254633,448.135566
2032-09-16 00:00:00,16.81364,2032,9,18.774078,-4.1607933,-0.26178995,477.55164
2032-10-16 12:00:00,36.61845,2032,10,18.22165,-0.55136883,0.53240794,359.607564
2032-11-16 00:00:00,26.99313,2032,11,18.034729,-0.7030559,0.67366475,356.44995
2032-12-16 12:00:00,23.355392,2032,12,18.04065,-4.6353745,2.1288383,341.281139
2033-01-16 12:00:00,19.04039,2033,1,18.635712,-6.452568,2.1719718,415.682224
2033-02-15 00:00:00,27.929642,2033,2,18.845795,-7.243794,1.3913277,335.543824
2033-03-16 12:00:00,25.375576,2033,3,19.368866,-6.4819784,0.75249577,437.074456
2033-04-16 00:00:00,18.780596,2033,4,19.813568,-3.9143252,0.41907865,471.4158
2033-05-16 12:00:00,22.127855,2033,5,19.377716,-4.4393735,0.07935654,452.17592
2033-06-16 00:00:00,18.525183,2033,6,19.085663,-5.7295985,-0.92478645,438.61644
2033-07-16 12:00:00,19.639238,2033,7,18.716461,-5.623285,-1.2596722,440.500142
2033-08-16 12:00:00,12.667187,2033,8,19.016663,-5.8783937,-1.1384789,496.933534
2033-09-16 00:00:00,30.765364,2033,9,18.359924,-5.003241,-0.88926744,368.80602
2033-10-16 12:00:00,41.269695,2033,10,18.043549,-2.3015862,-0.37649557,304.305796
2033-11-16 00:00:00,26.159645,2033,11,17.612183,-3.622056,0.033663478,357.96759
2033-12-16 12:00:00,18.123522,2033,12,18.091156,-4.424288,2.0309248,451.746136
2034-01-16 12:00:00,19.556067,2034,1,18.004791,-7.560704,0.9940611,377.750004
2034-02-15 00:00:00,26.64718,2034,2,18.29358,-6.0393744,1.5776644,333.571504
2034-03-16 12:00:00,35.315838,2034,3,18.42337,-4.624853,0.8452685,349.727182
2034-04-16 00:00:00,26.085157,2034,4,18.370636,-1.2616057,1.2585762,397.71054
2034-05-16 12:00:00,29.384878,2034,5,18.173676,-2.416864,0.3913794,384.032774
2034-06-16 00:00:00,19.205153,2034,6,17.88556,-6.472367,-0.2792945,389.33766
2034-07-16 12:00:00,11.297379,2034,7,18.172882,-7.463913,-0.5257104,503.096086
2034-08-16 12:00:00,17.715197,2034,8,18.206818,-6.6253753,-0.7777517,456.983462
2034-09-16 00:00:00,22.424292,2034,9,18.698517,-4.7414465,-0.1560907,463.73418
2034-10-16 12:00:00,38.976288,2034,10,17.82129,-3.4487267,0.26531363,335.913768
2034-11-16 00:00:00,28.916445,2034,11,17.574677,-4.4336343,0.22503483,322.14117
2034-12-16 12:00:00,31.63571,2034,12,17.785614,-6.7054367,1.2970576,305.568519
2035-01-16 12:00:00,23.357193,2035,1,18.119232,-7.9467893,0.7198353,358.108094
2035-02-15 00:00:00,21.581987,2035,2,18.336548,-7.751791,1.3728255,360.455648
2035-03-16 12:00:00,32.86806,2035,3,18.789734,-5.0226607,0.89375705,417.948696
2035-04-16 00:00:00,27.920797,2035,4,18.434662,-2.5606828,0.6394133,377.10198
2035-05-16 12:00:00,27.0951,2035,5,18.26764,-3.2844224,0.34551203,393.89282
2035-06-16 00:00:00,19.228674,2035,6,17.930359,-6.17299,-1.0857804,401.71167
2035-07-16 12:00:00,7.9124985,2035,7,18.613678,-5.743406,-0.54750806,552.32824
2035-08-16 12:00:00,12.703663,2035,8,18.315704,-5.68644,-0.9568942,507.31469
2035-09-16 00:00:00,16.742708,2035,9,18.785248,-2.494153,0.7412889,473.03739
2035-10-16 12:00:00,45.80473,2035,10,18.006256,0.09757093,0.68680125,311.714579
2035-11-16 00:00:00,34.185936,2035,11,17.633911,-0.9754687,1.0127765,288.30075
2035-12-16 12:00:00,24.847618,2035,12,18.029266,-4.9570837,0.8998065,355.797013
2036-01-16 12:00:00,18.991089,2036,1,18.510315,-8.023808,0.99617326,451.50136
2036-02-15 12:00:00,21.025343,2036,2,18.509613,-6.446446,0.894384,397.613229
2036-03-16 12:00:00,16.946144,2036,3,19.02829,-5.018025,1.0082583,486.999615
2036-04-16 00:00:00,35.013077,2036,4,18.616364,-3.3244445,1.0448711,350.30262
2036-05-16 12:00:00,18.387589,2036,5,19.253448,-4.273264,0.29486692,488.899264
2036-06-16 00:00:00,13.728597,2036,6,18.877228,-7.1660447,-0.7766667,464.53491
2036-07-16 12:00:00,10.968563,2036,7,19.079407,-7.9638457,-0.35167554,534.027328
2036-08-16 12:00:00,8.611528,2036,8,19.494781,-6.5646987,-0.40699178,605.379656
2036-09-16 00:00:00,21.218912,2036,9,19.406616,-3.517185,-0.14727822,483.75216
2036-10-16 12:00:00,32.200794,2036,10,18.687439,-3.2572517,-0.4596017,374.590856
2036-11-16 00:00:00,43.535275,2036,11,18.535553,-1.8794708,0.3315445,298.98186
2036-12-16 12:00:00,17.78295,2036,12,18.78476,-3.9398618,1.2552913,439.67765
2037-01-16 12:00:00,21.363373,2037,1,19.218353,-7.2237334,1.9964991,407.350106
2037-02-15 00:00:00,23.315304,2037,2,19.493958,-8.0927925,1.3087262,399.749112
2037-03-16 12:00:00,16.04895,2037,3,19.918549,-6.219366,0.459783,505.715958
2037-04-16 00:00:00,29.354418,2037,4,19.495636,-1.0732815,0.58072996,375.53568
2037-05-16 12:00:00,28.152168,2037,5,19.02298,-2.0756998,0.22931914,407.175762
2037-06-16 00:00:00,20.510622,2037,6,18.325989,-2.8670382,-0.46626002,404.09226
2037-07-16 12:00:00,13.875568,2037,7,18.480377,-5.9313827,-0.6610804,480.271902
2037-08-16 12:00:00,10.403975,2037,8,18.5242,-4.6498275,0.02790629,528.560354
2037-09-16 00:00:00,18.043901,2037,9,19.08786,-3.4481514,0.25316933,474.47064
2037-10-16 12:00:00,29.789501,2037,10,18.084503,-3.352795,-0.1508472,353.478926
2037-11-16 00:00:00,25.760715,2037,11,18.024353,-3.6381593,0.92271644,363.3399
2037-12-16 12:00:00,12.594264,2037,12,18.073578,-5.8840322,0.6335974,447.238953
2038-01-16 12:00:00,14.002664,2038,1,18.227234,-5.3050613,1.1755612,429.632968
2038-02-15 00:00:00,19.015701,2038,2,18.67331,-5.663982,1.1685036,398.382096
2038-03-16 12:00:00,24.181114,2038,3,18.543823,-4.8247805,1.1541739,421.486695
2038-04-16 00:00:00,30.323822,2038,4,18.583801,-3.817581,0.05522136,391.79658
2038-05-16 12:00:00,24.115751,2038,5,18.40213,-2.854593,-0.36440054,396.347865
2038-06-16 00:00:00,12.990741,2038,6,18.51706,-4.4585805,-0.8087527,443.56452
2038-07-16 12:00:00,9.853913,2038,7,18.580566,-5.9498744,-1.1745527,475.798416
2038-08-16 12:00:00,14.33489,2038,8,18.825958,-4.911796,-1.2587377,501.484086
2038-09-16 00:00:00,18.54613,2038,9,18.988495,-3.6692426,-0.44807658,453.08076
2038-10-16 12:00:00,36.194992,2038,10,17.911377,-1.9454442,0.3953972,321.380224
2038-11-16 00:00:00,34.341293,2038,11,18.07315,-2.4936714,0.007071448,308.3679
2038-12-16 12:00:00,26.94215,2038,12,18.276459,-5.474836,1.0451419,363.241012
2039-01-16 12:00:00,12.448418,2039,1,18.787384,-7.209772,1.784448,475.724078
2039-02-15 00:00:00,26.194065,2039,2,18.761963,-5.955761,2.1427546,383.56472
2039-03-16 12:00:00,17.171263,2039,3,18.970917,-4.786401,1.1358343,434.897853
2039-04-16 00:00:00,36.33649,2039,4,18.9281,-3.30655,0.70990545,383.2863
2039-05-16 12:00:00,27.627548,2039,5,18.834473,-4.076688,0.7046794,399.679032
2039-06-16 00:00:00,24.59606,2039,6,18.830383,-4.884912,-0.4917021,392.55876
2039-07-16 12:00:00,8.669128,2039,7,18.875793,-6.170445,0.063957356,533.41824
2039-08-16 12:00:00,27.696524,2039,8,18.636566,-7.85442,-1.4629371,414.303964
2039-09-16 00:00:00,15.077806,2039,9,18.984894,-5.80119,-1.0809904,477.81261
2039-10-16 12:00:00,32.920948,2039,10,18.476837,-3.2134197,-0.28849295,383.867606
2039-11-16 00:00:00,30.079798,2039,11,18.32425,-3.5728035,-0.10099064,357.65163
2039-12-16 12:00:00,21.956963,2039,12,18.121613,-5.1990356,0.9664802,352.506115
2040-01-16 12:00:00,21.902487,2040,1,18.56955,-6.7464824,1.8181744,385.341718
2040-02-15 12:00:00,13.812139,2040,2,19.181396,-7.148411,1.0250976,483.566184
2040-03-16 12:00:00,23.621622,2040,3,19.085358,-5.4718184,0.73679805,435.214642
2040-04-16 00:00:00,28.08195,2040,4,18.952942,-1.7254527,0.40430087,407.24235
2040-05-16 12:00:00,23.182253,2040,5,18.959198,-2.2716773,0.056550227,413.25976
2040-06-16 00:00:00,26.043964,2040,6,18.589355,-5.5257163,-0.6532865,378.47346
2040-07-16 12:00:00,8.746475,2040,7,18.72586,-4.117727,0.11439625,492.98866
2040-08-16 12:00:00,11.055075,2040,8,19.351227,-4.544361,-0.1302416,554.827708
2040-09-16 00:00:00,20.258924,2040,9,19.33139,-2.7389882,0.90047103,469.68102
2040-10-16 12:00:00,42.390953,2040,10,18.669037,-1.898428,1.0656983,315.46809
2040-11-16 00:00:00,36.016647,2040,11,19.059418,-3.4018817,1.5487204,340.39341
2040-12-16 12:00:00,22.041306,2040,12,19.771942,-5.191077,1.6666305,415.366923
2041-01-16 12:00:00,17.56217,2041,1,19.765411,-6.8128457,1.0434504,434.638197
2041-02-15 00:00:00,26.276798,2041,2,20.362305,-7.3243585,1.8890498,450.8252
2041-03-16 12:00:00,45.546204,2041,3,19.391418,-5.5265613,1.2121943,345.552908
2041-04-16 00:00:00,32.624706,2041,4,19.512604,-3.8459492,0.57074016,382.554
2041-05-16 12:00:00,36.545876,2041,5,18.82608,-3.376049,-0.33159822,341.905448
2041-06-16 00:00:00,27.03519,2041,6,18.646942,-4.3243456,-0.7642554,381.86628
2041-07-16 12:00:00,19.59924,2041,7,18.516296,-5.0042405,-1.2554351,438.026776
2041-08-16 12:00:00,15.037635,2041,8,18.87796,-5.638624,-1.2993149,493.352073
2041-09-16 00:00:00,24.358252,2041,9,18.999725,-4.3720293,-1.1694757,433.92
2041-10-16 12:00:00,34.186172,2041,10,18.050446,-0.9382706,0.47038874,326.688819
2041-11-16 00:00:00,26.216513,2041,11,17.721466,-0.7889872,0.41704494,360.96993
2041-12-16 12:00:00,16.959257,2041,12,17.884918,-2.6134818,1.4859216,429.898948
2042-01-16 12:00:00,22.635275,2042,1,17.687561,-7.913077,2.0137541,367.956143
2042-02-15 00:00:00,19.574703,2042,2,18.357452,-6.5498023,1.7542284,428.668016
2042-03-16 12:00:00,29.649668,2042,3,18.3266,-3.7742305,1.2684115,365.281959
2042-04-16 00:00:00,37.050167,2042,4,18.154266,-2.2381566,1.0145731,348.58761
2042-05-16 12:00:00,28.198343,2042,5,18.130768,-3.689618,-0.4026761,396.182325
2042-06-16 00:00:00,25.583977,2042,6,17.755188,-5.687069,-0.3755279,357.51657
2042-07-16 12:00:00,13.341437,2042,7,17.997162,-6.59202,-1.0650662,485.18968
2042-08-16 12:00:00,16.132391,2042,8,18.565582,-7.8043804,-1.5128932,486.392046
2042-09-16 00:00:00,31.894325,2042,9,18.231628,-3.9540055,-0.96794426,375.1737
2042-10-16 12:00:00,32.915207,2042,10,18.291718,-3.3512802,-0.39483204,369.17125
2042-11-16 00:00:00,33.27856,2042,11,17.572449,-3.0989208,0.3697114,296.15241
2042-12-16 12:00:00,18.937809,2042,12,18.245026,-5.5338774,0.94875807,401.035034
2043-01-16 12:00:00,24.806149,2043,1,18.5878,-8.613423,1.100977,380.013686
2043-02-15 00:00:00,27.28171,2043,2,18.670685,-7.2114944,1.6405686,343.857444
2043-03-16 12:00:00,17.619461,2043,3,19.364044,-5.4960546,0.56024003,461.677234
2043-04-16 00:00:00,26.122583,2043,4,19.126556,-2.5612755,0.14228083,394.98834
2043-05-16 12:00:00,23.84402,2043,5,18.941254,-1.3353117,0.34096184,428.899725
2043-06-16 00:00:00,26.391394,2043,6,18.387787,-4.9319253,-0.014086098,375.94329
2043-07-16 12:00:00,23.647623,2043,7,18.387726,-5.7405343,-0.33924073,388.538531
2043-08-16 12:00:00,10.221519,2043,8,18.734406,-4.7752595,-0.43599644,562.945616
2043-09-16 00:00:00,21.546797,2043,9,18.907867,-3.1385224,0.28342503,429.7398
2043-10-16 12:00:00,42.92344,2043,10,18.212494,-1.9851136,0.026525531,306.092171
2043-11-16 00:00:00,36.90179,2043,11,18.149567,-2.9674034,1.1261771,310.0233
2043-12-16 12:00:00,18.933493,2043,12,18.1716,-8.247558,1.335043,376.604182
2044-01-16 12:00:00,7.3423843,2044,1,19.142883,-8.212548,1.3732463,583.512628
2044-02-15 12:00:00,35.85274,2044,2,19.106842,-7.666069,1.1686609,308.129959
2044-03-16 12:00:00,18.602262,2044,3,19.857819,-6.4733806,0.37393767,501.677092
2044-04-16 00:00:00,23.745573,2044,4,19.484894,-2.8329406,0.16253911,427.67592
2044-05-16 12:00:00,21.59883,2044,5,18.977875,-3.2294416,-0.32898474,448.610889
2044-06-16 00:00:00,14.279353,2044,6,19.094086,-3.5495565,-0.14519636,467.30184
2044-07-16 12:00:00,21.147823,2044,7,18.56253,-5.106272,-1.101945,404.375439
2044-08-16 12:00:00,16.43893,2044,8,18.671478,-5.5382504,-1.3909932,436.081278
2044-09-16 00:00:00,23.693441,2044,9,18.911407,-3.6448689,-0.61592466,425.69664
2044-10-16 12:00:00,41.56476,2044,10,18.063507,-0.4077514,0.0015582397,313.35761
2044-11-16 00:00:00,30.473513,2044,11,17.674469,-1.3161335,-0.1953941,304.84254
2044-12-16 12:00:00,21.756945,2044,12,17.890594,-3.4137647,2.289688,359.088407
2045-01-16 12:00:00,23.561228,2045,1,18.086395,-6.832543,2.258015,358.385978
2045-02-15 00:00:00,16.462524,2045,2,18.469635,-6.491419,2.1126702,424.688964
2045-03-16 12:00:00,26.617668,2045,3,18.683197,-3.2271519,1.8018163,405.149106
2045-04-16 00:00:00,37.52839,2045,4,18.25119,-3.8854778,0.82733405,328.72563
2045-05-16 12:00:00,19.252083,2045,5,18.064728,-2.114185,0.75310504,400.588448
2045-06-16 00:00:00,25.481833,2045,6,18.02774,-5.1922116,-0.22135574,386.16978
2045-07-16 12:00:00,14.475967,2045,7,18.160553,-8.395539,-1.3267144,453.227502
2045-08-16 12:00:00,16.70939,2045,8,18.795624,-5.977724,-0.32584336,477.590991
2045-09-16 00:00:00,19.674685,2045,9,18.72754,-5.178952,-0.30068335,450.03096
2045-10-16 12:00:00,36.771816,2045,10,18.378204,-2.8046758,-0.2588954,348.117042
2045-11-16 00:00:00,37.475582,2045,11,17.960052,-3.1984432,0.5389569,285.86205
2045-12-16 12:00:00,26.959507,2045,12,18.514557,-5.662356,0.35095608,333.966968
2046-01-16 12:00:00,13.682619,2046,1,18.95456,-7.463897,2.0044298,478.796457
2046-02-15 00:00:00,15.253762,2046,2,19.672577,-6.675102,1.1004351,443.255148
2046-03-16 12:00:00,25.185928,2046,3,19.408234,-4.5554523,-0.16072251,412.892751
2046-04-16 00:00:00,31.91493,2046,4,19.407227,-1.9318049,-0.0021241053,361.37319
2046-05-16 12:00:00,31.249182,2046,5,19.191315,-2.3565702,-0.06836883,377.1863
2046-06-16 00:00:00,26.697407,2046,6,18.892853,-4.8267536,-0.9211451,348.68514
2046-07-16 12:00:00,12.182798,2046,7,19.07016,-5.8479266,-0.34814063,531.917344
2046-08-16 12:00:00,12.892866,2046,8,19.071472,-6.292123,-0.41602653,499.118166
2046-09-16 00:00:00,21.020731,2046,9,19.216492,-3.8370154,-0.1255786,468.56817
2046-10-16 12:00:00,42.809433,2046,10,18.121979,-2.7947283,0.26936367,301.197922
2046-11-16 00:00:00,30.83364,2046,11,18.140778,-4.295202,0.23438203,327.60552
2046-12-16 12:00:00,28.744328,2046,12,17.937103,-6.8311486,1.3257129,326.27531
2047-01-16 12:00:00,13.040067,2047,1,18.546661,-9.284185,0.9745318,504.564866
2047-02-15 00:00:00,21.054312,2047,2,18.495026,-9.079112,0.8020333,367.61816
2047-03-16 12:00:00,22.427732,2047,3,18.604034,-5.234211,-0.043053657,411.556899
2047-04-16 00:00:00,41.44584,2047,4,18.361786,-2.0318415,0.5314455,341.35614
2047-05-16 12:00:00,12.896611,2047,5,18.706268,-2.298836,0.2416246,468.940782
2047-06-16 00:00:00,25.143625,2047,6,17.871002,-2.6811538,-0.40117198,338.62632
2047-07-16 12:00:00,20.486393,2047,7,18.486298,-3.7475643,-0.76743066,427.437114
2047-08-16 12:00:00,15.0010805,2047,8,18.817291,-4.2779875,-0.8330926,475.0316
2047-09-16 00:00:00,13.583227,2047,9,19.708221,-3.1632717,-0.21067688,563.79018
2047-10-16 12:00:00,40.44916,2047,10,18.745636,-1.415396,0.46133465,318.088985
2047-11-16 00:00:00,36.498295,2047,11,18.398407,-2.0895746,0.174881,285.85266
2047-12-16 12:00:00,35.349266,2047,12,18.49582,-4.5472164,2.136067,338.140839
2048-01-16 12:00:00,17.734797,2048,1,19.429596,-6.988997,1.2537376,423.748455
2048-02-15 12:00:00,14.58683,2048,2,19.743744,-5.026062,2.0898163,453.890368
2048-03-16 12:00:00,27.479315,2048,3,19.711517,-5.016182,1.2205788,420.520084
2048-04-16 00:00:00,27.641321,2048,4,20.004059,-3.0849962,0.60971946,425.95608
2048-05-16 12:00:00,38.718224,2048,5,19.471283,-3.5254314,0.010986686,342.939236
2048-06-16 00:00:00,15.918299,2048,6,19.469208,-6.7335277,-0.77813876,432.73152
2048-07-16 12:00:00,16.665634,2048,7,19.100983,-7.186328,-0.92516184,459.895137
2048-08-16 12:00:00,10.536974,2048,8,19.48944,-7.034118,-0.7197792,526.046564
2048-09-16 00:00:00,14.115297,2048,9,19.499146,-4.958956,-0.5699268,478.22862
2048-10-16 12:00:00,37.01264,2048,10,18.603302,-1.9515474,-0.16190854,335.885992
2048-11-16 00:00:00,29.593462,2048,11,18.086395,-3.1845706,-0.2948822,298.20807
2048-12-16 12:00:00,26.063839,2048,12,18.531189,-6.1580024,0.7272422,341.108345
2049-01-16 12:00:00,21.152466,2049,1,19.15036,-6.976473,0.71592224,388.69815
2049-02-15 00:00:00,33.786465,2049,2,18.968658,-5.9615273,0.5391731,316.37536
2049-03-16 12:00:00,18.76284,2049,3,19.731262,-3.2021425,1.48964,510.835484
2049-04-16 00:00:00,37.659115,2049,4,19.006165,-0.8106917,0.48081976,320.94984
2049-05-16 12:00:00,20.065187,2049,5,19.313324,0.12496483,0.9327896,402.575889
2049-06-16 00:00:00,11.8597765,2049,6,19.450714,-3.7463129,0.3556453,514.18116
2049-07-16 12:00:00,10.27094,2049,7,19.132233,-3.9043875,0.23325124,469.450515
2049-08-16 12:00:00,15.940793,2049,8,19.382416,-2.5191383,0.66754985,508.082126
2049-09-16 00:00:00,35.93432,2049,9,19.000153,-2.0856962,-0.015098543,348.05778
2049-10-16 12:00:00,36.786694,2049,10,18.933075,-2.208875,0.9073767,352.522824
2049-11-16 00:00:00,33.31998,2049,11,18.893402,-3.1510603,0.26263544,331.98981
2049-12-16 12:00:00,30.618637,2049,12,19.187775,-6.9767485,0.2498449,363.559382
